DepTimeDateTime,FlightCount,Subdir
2022-07-11,19904,2022-7
2022-07-12,18355,2022-7
2022-07-13,18933,2022-7
2022-07-14,19786,2022-7
2022-07-15,19793,2022-7
2022-07-16,17492,2022-7
2022-07-17,19435,2022-7
2022-07-18,19214,2022-7
2022-07-19,18603,2022-7
2022-07-20,18942,2022-7
2022-07-21,19718,2022-7
2022-07-22,19855,2022-7
2022-07-23,17124,2022-7
2022-07-24,19086,2022-7
2022-07-25,18865,2022-7
2022-07-26,18262,2022-7
2022-07-27,18851,2022-7
2022-07-28,19492,2022-7
2022-07-29,19751,2022-7
2022-07-30,17477,2022-7
2022-07-31,19247,2022-7
2022-08-01,19715,2022-8
2022-08-02,18574,2022-8
2022-08-03,18381,2022-8
2022-08-04,18696,2022-8
2022-08-05,18353,2022-8
2022-08-06,16980,2022-8
2022-08-07,18703,2022-8
2022-08-08,19297,2022-8
2022-08-09,18456,2022-8
2022-08-10,17879,2022-8
2022-08-11,19157,2022-8
2022-08-12,19567,2022-8
2022-08-13,17353,2022-8
2022-08-14,19234,2022-8
2022-08-15,19449,2022-8
2022-08-16,18469,2022-8
2022-08-17,18513,2022-8
2022-08-18,19304,2022-8
2022-08-19,19435,2022-8
2022-08-20,17005,2022-8
2022-08-21,18440,2022-8
2022-08-22,18195,2022-8
2022-08-23,17994,2022-8
2022-08-24,18489,2022-8
2022-08-25,19458,2022-8
2022-08-26,19321,2022-8
2022-08-27,17127,2022-8
2022-08-28,19145,2022-8
2022-08-29,19003,2022-8
2022-08-30,17782,2022-8
2022-08-31,18539,2022-8
2022-09-01,19305,2022-9
2022-09-02,19524,2022-9
2022-09-03,16156,2022-9
2022-09-04,17120,2022-9
2022-09-05,19455,2022-9
2022-09-06,18224,2022-9
2022-09-07,17640,2022-9
2022-09-08,19069,2022-9
2022-09-09,19086,2022-9
2022-09-10,16481,2022-9
2022-09-11,19056,2022-9
2022-09-12,19386,2022-9
2022-09-13,17891,2022-9
2022-09-14,18077,2022-9
2022-09-15,19613,2022-9
2022-09-16,19409,2022-9
2022-09-17,16295,2022-9
2022-09-18,18796,2022-9
2022-09-19,19252,2022-9
2022-09-20,17822,2022-9
2022-09-21,17946,2022-9
2022-09-22,19275,2022-9
2022-09-23,19413,2022-9
2022-09-24,16397,2022-9
2022-09-25,18926,2022-9
2022-09-26,19536,2022-9
2022-09-27,17787,2022-9
2022-09-28,16348,2022-9
2022-09-29,17771,2022-9
2022-09-30,17894,2022-9
2022-10-01,15883,2022-10
2022-10-02,18764,2022-10
2022-10-03,19244,2022-10
2022-10-04,17780,2022-10
2022-10-05,18006,2022-10
2022-10-06,19227,2022-10
2022-10-07,19262,2022-10
2022-10-08,16552,2022-10
2022-10-09,18911,2022-10
2022-10-10,19175,2022-10
2022-10-11,18104,2022-10
2022-10-12,18263,2022-10
2022-10-13,19245,2022-10
2022-10-14,19344,2022-10
2022-10-15,16541,2022-10
2022-10-16,18889,2022-10
2022-10-17,19157,2022-10
2022-10-18,18048,2022-10
2022-10-19,18254,2022-10
2022-10-20,19360,2022-10
2022-10-21,19346,2022-10
2022-10-22,16564,2022-10
2022-10-23,18892,2022-10
2022-10-24,18985,2022-10
2022-10-25,17516,2022-10
2022-10-26,18134,2022-10
2022-10-27,19344,2022-10
2022-10-28,18973,2022-10
2022-10-29,15920,2022-10
2022-10-30,18384,2022-10
2022-10-31,17518,2022-10
2022-11-01,18037,2022-11
2022-11-02,18189,2022-11
2022-11-03,18935,2022-11
2022-11-04,18261,2022-11
2022-11-05,15565,2022-11
2022-11-06,18350,2022-11
2022-11-07,18416,2022-11
2022-11-08,17567,2022-11
2022-11-09,17360,2022-11
2022-11-10,17873,2022-11
2022-11-11,18624,2022-11
2022-11-12,16490,2022-11
2022-11-13,18936,2022-11
2022-11-14,19009,2022-11
2022-11-15,18049,2022-11
2022-11-16,18152,2022-11
2022-11-17,18948,2022-11
2022-11-18,18993,2022-11
2022-11-19,16914,2022-11
2022-11-20,19167,2022-11
2022-11-21,19092,2022-11
2022-11-22,19015,2022-11
2022-11-23,19332,2022-11
2022-11-24,12110,2022-11
2022-11-25,16689,2022-11
2022-11-26,18074,2022-11
2022-11-27,19605,2022-11
2022-11-28,19399,2022-11
2022-11-29,17900,2022-11
2022-11-30,17325,2022-11
2022-12-01,18383,2022-12
2022-12-02,18499,2022-12
2022-12-03,16070,2022-12
2022-12-04,18527,2022-12
2022-12-05,18646,2022-12
2022-12-06,17626,2022-12
2022-12-07,17767,2022-12
2022-12-08,18628,2022-12
2022-12-09,18666,2022-12
2022-12-10,16151,2022-12
2022-12-11,18405,2022-12
2022-12-12,18503,2022-12
2022-12-13,17224,2022-12
2022-12-14,17614,2022-12
2022-12-15,18639,2022-12
2022-12-16,18959,2022-12
2022-12-17,16965,2022-12
2022-12-18,18535,2022-12
2022-12-19,18620,2022-12
2022-12-20,18147,2022-12
2022-12-21,18383,2022-12
2022-12-22,16768,2022-12
2022-12-23,13920,2022-12
2022-12-24,11548,2022-12
2022-12-25,11988,2022-12
2022-12-26,14524,2022-12
2022-12-27,15144,2022-12
2022-12-28,15301,2022-12
2022-12-29,15875,2022-12
2022-12-30,18212,2022-12
2022-12-31,14655,2022-12
2023-01-01,15592,2023-1
2023-01-02,17296,2023-1
2023-01-03,17024,2023-1
2023-01-04,16162,2023-1
2023-01-05,16816,2023-1
2023-01-06,16997,2023-1
2023-01-07,15548,2023-1
2023-01-08,17704,2023-1
2023-01-09,18115,2023-1
2023-01-10,16907,2023-1
2023-01-11,16093,2023-1
2023-01-12,18263,2023-1
2023-01-13,18340,2023-1
2023-01-14,14785,2023-1
2023-01-15,16906,2023-1
2023-01-16,18040,2023-1
2023-01-17,16920,2023-1
2023-01-18,16872,2023-1
2023-01-19,18339,2023-1
2023-01-20,18450,2023-1
2023-01-21,15329,2023-1
2023-01-22,17973,2023-1
2023-01-23,17938,2023-1
2023-01-24,17021,2023-1
2023-01-25,16868,2023-1
2023-01-26,18426,2023-1
2023-01-27,18430,2023-1
2023-01-28,15207,2023-1
2023-01-29,17917,2023-1
2023-01-30,17164,2023-1
2023-01-31,15417,2023-1
2023-02-01,15242,2023-2
2023-02-02,17827,2023-2
2023-02-03,18355,2023-2
2023-02-04,15558,2023-2
2023-02-05,18027,2023-2
2023-02-06,18429,2023-2
2023-02-07,17166,2023-2
2023-02-08,17337,2023-2
2023-02-09,18498,2023-2
2023-02-10,18690,2023-2
2023-02-11,15925,2023-2
2023-02-12,17747,2023-2
2023-02-13,18363,2023-2
2023-02-14,17056,2023-2
2023-02-15,17396,2023-2
2023-02-16,18472,2023-2
2023-02-17,18808,2023-2
2023-02-18,16000,2023-2
2023-02-19,17877,2023-2
2023-02-20,19008,2023-2
2023-02-21,17889,2023-2
2023-02-22,16777,2023-2
2023-02-23,18144,2023-2
2023-02-24,18663,2023-2
2023-02-25,16118,2023-2
2023-02-26,18340,2023-2
2023-02-27,18613,2023-2
2023-02-28,17609,2023-2
2023-03-01,17914,2023-3
2023-03-02,18514,2023-3
2023-03-03,18534,2023-3
2023-03-04,15820,2023-3
2023-03-05,18511,2023-3
2023-03-06,19091,2023-3
2023-03-07,17835,2023-3
2023-03-08,18150,2023-3
2023-03-09,19360,2023-3
2023-03-10,19360,2023-3
2023-03-11,16840,2023-3
2023-03-12,18659,2023-3
2023-03-13,19353,2023-3
2023-03-14,17365,2023-3
2023-03-15,18455,2023-3
2023-03-16,19109,2023-3
2023-03-17,19434,2023-3
2023-03-18,17073,2023-3
2023-03-19,18885,2023-3
2023-03-20,19536,2023-3
2023-03-21,18162,2023-3
2023-03-22,18621,2023-3
2023-03-23,19563,2023-3
2023-03-24,19500,2023-3
2023-03-25,16905,2023-3
2023-03-26,18535,2023-3
2023-03-27,19293,2023-3
2023-03-28,18163,2023-3
2023-03-29,18495,2023-3
2023-03-30,19354,2023-3
2023-03-31,18783,2023-3
2023-04-01,16237,2023-4
2023-04-02,18198,2023-4
2023-04-03,19243,2023-4
2023-04-04,17985,2023-4
2023-04-05,17992,2023-4
2023-04-06,19304,2023-4
2023-04-07,19445,2023-4
2023-04-08,16833,2023-4
2023-04-09,18534,2023-4
2023-04-10,19469,2023-4
2023-04-11,18363,2023-4
2023-04-12,18497,2023-4
2023-04-13,18929,2023-4
2023-04-14,19276,2023-4
2023-04-15,16351,2023-4
2023-04-16,18706,2023-4
2023-04-17,19304,2023-4
2023-04-18,18251,2023-4
2023-04-19,18534,2023-4
2023-04-20,18743,2023-4
2023-04-21,19386,2023-4
2023-04-22,16364,2023-4
2023-04-23,18932,2023-4
2023-04-24,19487,2023-4
2023-04-25,18143,2023-4
2023-04-26,18256,2023-4
2023-04-27,19340,2023-4
2023-04-28,19230,2023-4
2023-04-29,16359,2023-4
2023-04-30,18440,2023-4
2023-05-01,19225,2023-5
2023-05-02,18226,2023-5
2023-05-03,18631,2023-5
2023-05-04,19413,2023-5
2023-05-05,19373,2023-5
2023-05-06,16454,2023-5
2023-05-07,18947,2023-5
2023-05-08,19422,2023-5
2023-05-09,18230,2023-5
2023-05-10,18500,2023-5
2023-05-11,19445,2023-5
2023-05-12,19358,2023-5
2023-05-13,16427,2023-5
2023-05-14,18710,2023-5
2023-05-15,19427,2023-5
2023-05-16,18228,2023-5
2023-05-17,18590,2023-5
2023-05-18,19432,2023-5
2023-05-19,19114,2023-5
2023-05-20,16427,2023-5
2023-05-21,18963,2023-5
2023-05-22,19491,2023-5
2023-05-23,18310,2023-5
2023-05-24,18681,2023-5
2023-05-25,19524,2023-5
2023-05-26,19558,2023-5
2023-05-27,16172,2023-5
2023-05-28,17790,2023-5
2023-05-29,19609,2023-5
2023-05-30,18407,2023-5
2023-05-31,18688,2023-5
2023-06-01,19507,2023-6
2023-06-02,19618,2023-6
2023-06-03,16993,2023-6
2023-06-04,19206,2023-6
2023-06-05,19832,2023-6
2023-06-06,18621,2023-6
2023-06-07,18844,2023-6
2023-06-08,19866,2023-6
2023-06-09,19922,2023-6
2023-06-10,17328,2023-6
2023-06-11,19139,2023-6
2023-06-12,19483,2023-6
2023-06-13,18604,2023-6
2023-06-14,18738,2023-6
2023-06-15,19801,2023-6
2023-06-16,19557,2023-6
2023-06-17,17317,2023-6
2023-06-18,19084,2023-6
2023-06-19,19630,2023-6
2023-06-20,18546,2023-6
2023-06-21,18823,2023-6
2023-06-22,19561,2023-6
2023-06-23,19770,2023-6
2023-06-24,17300,2023-6
2023-06-25,18244,2023-6
2023-06-26,18177,2023-6
2023-06-27,16965,2023-6
2023-06-28,18175,2023-6
2023-06-29,19400,2023-6
2023-06-30,19608,2023-6
2023-07-01,17551,2023-7
2023-07-02,18070,2023-7
2023-07-03,17601,2023-7
2023-07-04,16233,2023-7
2023-07-05,18873,2023-7
2023-07-06,19423,2023-7
2023-07-07,19055,2023-7
2023-07-08,17816,2023-7
2023-07-09,17994,2023-7
2023-07-10,19806,2023-7
2023-07-11,19082,2023-7
2023-07-12,19206,2023-7
2023-07-13,20301,2023-7
2023-07-14,19444,2023-7
2023-07-15,17767,2023-7
2023-07-16,18468,2023-7
2023-07-17,20095,2023-7
2023-07-18,18702,2023-7
2023-07-19,19419,2023-7
2023-07-20,20090,2023-7
2023-07-21,20083,2023-7
2023-07-22,18125,2023-7
2023-07-23,19658,2023-7
2023-07-24,20272,2023-7
2023-07-25,18553,2023-7
2023-07-26,19387,2023-7
2023-07-27,19775,2023-7
2023-07-28,19980,2023-7
2023-07-29,17428,2023-7
2023-07-30,19534,2023-7
2023-07-31,20110,2023-7
2023-08-01,18913,2023-8
2023-08-02,19445,2023-8
2023-08-03,20270,2023-8
2023-08-04,20117,2023-8
2023-08-05,17938,2023-8
2023-08-06,19191,2023-8
2023-08-07,18757,2023-8
2023-08-08,18957,2023-8
2023-08-09,19408,2023-8
2023-08-10,20189,2023-8
2023-08-11,20236,2023-8
2023-08-12,17876,2023-8
2023-08-13,19622,2023-8
2023-08-14,19787,2023-8
2023-08-15,18901,2023-8
2023-08-16,19123,2023-8
2023-08-17,19800,2023-8
2023-08-18,19662,2023-8
2023-08-19,17398,2023-8
2023-08-20,18622,2023-8
2023-08-21,19643,2023-8
2023-08-22,18927,2023-8
2023-08-23,19093,2023-8
2023-08-24,19695,2023-8
2023-08-25,19749,2023-8
2023-08-26,17482,2023-8
2023-08-27,19367,2023-8
2023-08-28,19687,2023-8
2023-08-29,18414,2023-8
2023-08-30,18086,2023-8
2023-08-31,19749,2023-8
2023-09-01,19766,2023-9
2023-09-02,16286,2023-9
2023-09-03,16904,2023-9
2023-09-04,19768,2023-9
2023-09-05,18095,2023-9
2023-09-06,17854,2023-9
2023-09-07,19192,2023-9
2023-09-08,18709,2023-9
2023-09-09,15767,2023-9
2023-09-10,18531,2023-9
2023-09-11,19466,2023-9
2023-09-12,18103,2023-9
2023-09-13,18524,2023-9
2023-09-14,20166,2023-9
2023-09-15,20077,2023-9
2023-09-16,16761,2023-9
2023-09-17,19956,2023-9
2023-09-18,20211,2023-9
2023-09-19,18324,2023-9
2023-09-20,18654,2023-9
2023-09-21,20302,2023-9
2023-09-22,20208,2023-9
2023-09-23,16930,2023-9
2023-09-24,19927,2023-9
2023-09-25,20115,2023-9
2023-09-26,18349,2023-9
2023-09-27,18698,2023-9
2023-09-28,20319,2023-9
2023-09-29,19751,2023-9
2023-09-30,17008,2023-9
2023-10-01,19861,2023-10
2023-10-02,20150,2023-10
2023-10-03,18263,2023-10
2023-10-04,18402,2023-10
2023-10-05,20329,2023-10
2023-10-06,20329,2023-10
2023-10-07,17267,2023-10
2023-10-08,19953,2023-10
2023-10-09,20306,2023-10
2023-10-10,19036,2023-10
2023-10-11,19224,2023-10
2023-10-12,20390,2023-10
2023-10-13,20296,2023-10
2023-10-14,17238,2023-10
2023-10-15,19973,2023-10
2023-10-16,20334,2023-10
2023-10-17,19034,2023-10
2023-10-18,19229,2023-10
2023-10-19,20394,2023-10
2023-10-20,20212,2023-10
2023-10-21,17134,2023-10
2023-10-22,19891,2023-10
2023-10-23,20255,2023-10
2023-10-24,18912,2023-10
2023-10-25,18922,2023-10
2023-10-26,20266,2023-10
2023-10-27,20232,2023-10
2023-10-28,16394,2023-10
2023-10-29,18814,2023-10
2023-10-30,18913,2023-10
2023-10-31,17009,2023-10
2023-11-01,18402,2023-11
2023-11-02,19773,2023-11
2023-11-03,19719,2023-11
2023-11-04,16774,2023-11
2023-11-05,19335,2023-11
2023-11-06,19730,2023-11
2023-11-07,18523,2023-11
2023-11-08,18708,2023-11
2023-11-09,19856,2023-11
2023-11-10,19768,2023-11
2023-11-11,16738,2023-11
2023-11-12,19569,2023-11
2023-11-13,19770,2023-11
2023-11-14,18628,2023-11
2023-11-15,18752,2023-11
2023-11-16,19845,2023-11
2023-11-17,19898,2023-11
2023-11-18,17151,2023-11
2023-11-19,19709,2023-11
2023-11-20,19548,2023-11
2023-11-21,19692,2023-11
2023-11-22,20070,2023-11
2023-11-23,11415,2023-11
2023-11-24,17060,2023-11
2023-11-25,19325,2023-11
2023-11-26,20557,2023-11
2023-11-27,20284,2023-11
2023-11-28,17714,2023-11
2023-11-29,17639,2023-11
2023-11-30,19055,2023-11
2023-12-01,19060,2023-12
2023-12-02,16128,2023-12
2023-12-03,18978,2023-12
2023-12-04,19066,2023-12
2023-12-05,17476,2023-12
2023-12-06,17665,2023-12
2023-12-07,19405,2023-12
2023-12-08,19383,2023-12
2023-12-09,16104,2023-12
2023-12-10,19150,2023-12
2023-12-11,19173,2023-12
2023-12-12,17744,2023-12
2023-12-13,17951,2023-12
2023-12-14,19453,2023-12
2023-12-15,19534,2023-12
2023-12-16,16453,2023-12
2023-12-17,18546,2023-12
2023-12-18,18276,2023-12
2023-12-19,18103,2023-12
2023-12-20,19030,2023-12
2023-12-21,19702,2023-12
2023-12-22,19786,2023-12
2023-12-23,18545,2023-12
2023-12-24,15616,2023-12
2023-12-25,16176,2023-12
2023-12-26,19061,2023-12
2023-12-27,19026,2023-12
2023-12-28,19154,2023-12
2023-12-29,19252,2023-12
2023-12-30,18483,2023-12
2023-12-31,16729,2023-12
2024-01-01,17250,2024-1
2024-01-02,18954,2024-1
2024-01-03,18501,2024-1
2024-01-04,18005,2024-1
2024-01-05,18094,2024-1
2024-01-06,16580,2024-1
2024-01-07,18202,2024-1
2024-01-08,17854,2024-1
2024-01-09,15588,2024-1
2024-01-10,16239,2024-1
2024-01-11,18053,2024-1
2024-01-12,16719,2024-1
2024-01-13,14484,2024-1
2024-01-14,16241,2024-1
2024-01-15,15754,2024-1
2024-01-16,14467,2024-1
2024-01-17,15925,2024-1
2024-01-18,18069,2024-1
2024-01-19,17750,2024-1
2024-01-20,15235,2024-1
2024-01-21,18276,2024-1
2024-01-22,17761,2024-1
2024-01-23,15957,2024-1
2024-01-24,16251,2024-1
2024-01-25,17958,2024-1
2024-01-26,18323,2024-1
2024-01-27,15267,2024-1
2024-01-28,18527,2024-1
2024-01-29,18273,2024-1
2024-01-30,16302,2024-1
2024-01-31,16628,2024-1
2024-02-01,18261,2024-2
2024-02-02,18403,2024-2
2024-02-03,15312,2024-2
2024-02-04,17980,2024-2
2024-02-05,18225,2024-2
2024-02-06,16302,2024-2
2024-02-07,16674,2024-2
2024-02-08,18485,2024-2
2024-02-09,18557,2024-2
2024-02-10,15552,2024-2
2024-02-11,18019,2024-2
2024-02-12,18093,2024-2
2024-02-13,15162,2024-2
2024-02-14,16751,2024-2
2024-02-15,18998,2024-2
2024-02-16,19085,2024-2
2024-02-17,16352,2024-2
2024-02-18,18370,2024-2
2024-02-19,19030,2024-2
2024-02-20,17662,2024-2
2024-02-21,17862,2024-2
2024-02-22,19108,2024-2
2024-02-23,19165,2024-2
2024-02-24,16461,2024-2
2024-02-25,19096,2024-2
2024-02-26,19079,2024-2
2024-02-27,17484,2024-2
2024-02-28,17820,2024-2
2024-02-29,19021,2024-2
2024-03-01,19080,2024-3
2024-03-02,16324,2024-3
2024-03-03,18893,2024-3
2024-03-04,19042,2024-3
2024-03-05,17584,2024-3
2024-03-06,17957,2024-3
2024-03-07,19474,2024-3
2024-03-08,19751,2024-3
2024-03-09,16637,2024-3
2024-03-10,19348,2024-3
2024-03-11,19922,2024-3
2024-03-12,18518,2024-3
2024-03-13,18746,2024-3
2024-03-14,19054,2024-3
2024-03-15,19892,2024-3
2024-03-16,17567,2024-3
2024-03-17,19768,2024-3
2024-03-18,20069,2024-3
2024-03-19,18589,2024-3
2024-03-20,18841,2024-3
2024-03-21,20057,2024-3
2024-03-22,20015,2024-3
2024-03-23,17436,2024-3
2024-03-24,19486,2024-3
2024-03-25,20014,2024-3
2024-03-26,18577,2024-3
2024-03-27,18704,2024-3
2024-03-28,20087,2024-3
2024-03-29,20096,2024-3
2024-03-30,17683,2024-3
2024-03-31,19635,2024-3
2024-04-01,20035,2024-4
2024-04-02,18548,2024-4
2024-04-03,17901,2024-4
2024-04-04,19940,2024-4
2024-04-05,20277,2024-4
2024-04-06,17906,2024-4
2024-04-07,19933,2024-4
2024-04-08,20229,2024-4
2024-04-09,18572,2024-4
2024-04-10,18877,2024-4
2024-04-11,19878,2024-4
2024-04-12,20178,2024-4
2024-04-13,17200,2024-4
2024-04-14,19853,2024-4
2024-04-15,20221,2024-4
2024-04-16,18586,2024-4
2024-04-17,18959,2024-4
2024-04-18,20240,2024-4
2024-04-19,20269,2024-4
2024-04-20,16523,2024-4
2024-04-21,19820,2024-4
2024-04-22,20300,2024-4
2024-04-23,18636,2024-4
2024-04-24,19026,2024-4
2024-04-25,20266,2024-4
2024-04-26,20226,2024-4
2024-04-27,17165,2024-4
2024-04-28,19891,2024-4
2024-04-29,20277,2024-4
2024-04-30,18622,2024-4
2024-05-01,19034,2024-5
2024-05-02,20137,2024-5
2024-05-03,20272,2024-5
2024-05-04,17216,2024-5
2024-05-05,19950,2024-5
2024-05-06,20281,2024-5
2024-05-07,18752,2024-5
2024-05-08,19122,2024-5
2024-05-09,20186,2024-5
2024-05-10,20304,2024-5
2024-05-11,17320,2024-5
2024-05-12,19873,2024-5
2024-05-13,20291,2024-5
2024-05-14,19011,2024-5
2024-05-15,18887,2024-5
2024-05-16,19894,2024-5
2024-05-17,20464,2024-5
2024-05-18,17466,2024-5
2024-05-19,20188,2024-5
2024-05-20,20362,2024-5
2024-05-21,19196,2024-5
2024-05-22,19065,2024-5
2024-05-23,20573,2024-5
2024-05-24,20475,2024-5
2024-05-25,17237,2024-5
2024-05-26,18320,2024-5
2024-05-27,20178,2024-5
2024-05-28,18459,2024-5
2024-05-29,19198,2024-5
2024-05-30,19845,2024-5
2024-05-31,20247,2024-5
2024-06-01,17447,2024-6
2024-06-02,19980,2024-6
2024-06-03,20608,2024-6
2024-06-04,19440,2024-6
2024-06-05,19391,2024-6
2024-06-06,20842,2024-6
2024-06-07,21141,2024-6
2024-06-08,18884,2024-6
2024-06-09,20819,2024-6
2024-06-10,21137,2024-6
2024-06-11,19818,2024-6
2024-06-12,19441,2024-6
2024-06-13,20600,2024-6
2024-06-14,20846,2024-6
2024-06-15,18823,2024-6
2024-06-16,20777,2024-6
2024-06-17,21168,2024-6
2024-06-18,19922,2024-6
2024-06-19,20216,2024-6
2024-06-20,21084,2024-6
2024-06-21,21127,2024-6
2024-06-22,18743,2024-6
2024-06-23,20398,2024-6
2024-06-24,21084,2024-6
2024-06-25,19725,2024-6
2024-06-26,19916,2024-6
2024-06-27,20835,2024-6
2024-06-28,21124,2024-6
2024-06-29,18927,2024-6
2024-06-30,19436,2024-6
2024-07-01,20027,2024-7
2024-07-02,19673,2024-7
2024-07-03,20483,2024-7
2024-07-04,16924,2024-7
2024-07-05,18918,2024-7
2024-07-06,18992,2024-7
2024-07-07,20703,2024-7
2024-07-08,20265,2024-7
2024-07-09,19963,2024-7
2024-07-10,20193,2024-7
2024-07-11,21275,2024-7
2024-07-12,21129,2024-7
2024-07-13,19024,2024-7
2024-07-14,20680,2024-7
2024-07-15,20985,2024-7
2024-07-16,19929,2024-7
2024-07-17,19620,2024-7
2024-07-18,20479,2024-7
2024-07-19,17938,2024-7
2024-07-20,17133,2024-7
2024-07-21,18996,2024-7
2024-07-22,19713,2024-7
2024-07-23,19258,2024-7
2024-07-24,20090,2024-7
2024-07-25,21302,2024-7
2024-07-26,21411,2024-7
2024-07-27,19129,2024-7
2024-07-28,21012,2024-7
2024-07-29,21296,2024-7
2024-07-30,20021,2024-7
2024-07-31,20225,2024-7
2024-08-01,21290,2024-8
2024-08-02,20587,2024-8
2024-08-03,17939,2024-8
2024-08-04,18847,2024-8
2024-08-05,19363,2024-8
2024-08-06,18157,2024-8
2024-08-07,19363,2024-8
2024-08-08,20972,2024-8
2024-08-09,20385,2024-8
2024-08-10,18113,2024-8
2024-08-11,20991,2024-8
2024-08-12,21010,2024-8
2024-08-13,19146,2024-8
2024-08-14,19284,2024-8
2024-08-15,20865,2024-8
2024-08-16,20914,2024-8
2024-08-17,17828,2024-8
2024-08-18,20053,2024-8
2024-08-19,20209,2024-8
2024-08-20,18831,2024-8
2024-08-21,19221,2024-8
2024-08-22,20838,2024-8
2024-08-23,20945,2024-8
2024-08-24,17680,2024-8
2024-08-25,20798,2024-8
2024-08-26,20271,2024-8
2024-08-27,17627,2024-8
2024-08-28,18109,2024-8
2024-08-29,20471,2024-8
2024-08-30,20573,2024-8
2024-08-31,16289,2024-8
2024-09-01,17643,2024-9
2024-09-02,20573,2024-9
2024-09-03,18235,2024-9
2024-09-04,17621,2024-9
2024-09-05,19854,2024-9
2024-09-06,20069,2024-9
2024-09-07,16653,2024-9
2024-09-08,20865,2024-9
2024-09-09,20718,2024-9
2024-09-10,17996,2024-9
2024-09-11,17959,2024-9
2024-09-12,20798,2024-9
2024-09-13,20779,2024-9
2024-09-14,16854,2024-9
2024-09-15,20968,2024-9
2024-09-16,20731,2024-9
2024-09-17,17975,2024-9
2024-09-18,18171,2024-9
2024-09-19,20893,2024-9
2024-09-20,20749,2024-9
2024-09-21,16834,2024-9
2024-09-22,20970,2024-9
2024-09-23,20693,2024-9
2024-09-24,17954,2024-9
2024-09-25,18114,2024-9
2024-09-26,19920,2024-9
2024-09-27,19966,2024-9
2024-09-28,16900,2024-9
2024-09-29,20967,2024-9
2024-09-30,20782,2024-9
2024-10-01,18074,2024-10
2024-10-02,18363,2024-10
2024-10-03,21236,2024-10
2024-10-04,21143,2024-10
2024-10-05,17106,2024-10
2024-10-06,21178,2024-10
2024-10-07,21251,2024-10
2024-10-08,18369,2024-10
2024-10-09,17661,2024-10
2024-10-10,19513,2024-10
2024-10-11,21026,2024-10
2024-10-12,17452,2024-10
2024-10-13,21278,2024-10
2024-10-14,21399,2024-10
2024-10-15,19005,2024-10
2024-10-16,19326,2024-10
2024-10-17,21467,2024-10
2024-10-18,21457,2024-10
2024-10-19,17566,2024-10
2024-10-20,21329,2024-10
2024-10-21,21434,2024-10
2024-10-22,19045,2024-10
2024-10-23,19282,2024-10
2024-10-24,21432,2024-10
2024-10-25,21410,2024-10
2024-10-26,17423,2024-10
2024-10-27,20531,2024-10
2024-10-28,20463,2024-10
2024-10-29,17752,2024-10
2024-10-30,18076,2024-10
2024-10-31,17253,2024-10
2024-11-01,20092,2024-11
2024-11-02,16837,2024-11
2024-11-03,19969,2024-11
2024-11-04,18822,2024-11
2024-11-05,15946,2024-11
2024-11-06,17689,2024-11
2024-11-07,20122,2024-11
2024-11-08,18931,2024-11
2024-11-09,16219,2024-11
2024-11-10,20263,2024-11
2024-11-11,20762,2024-11
2024-11-12,18018,2024-11
2024-11-13,18144,2024-11
2024-11-14,20741,2024-11
2024-11-15,20755,2024-11
2024-11-16,16525,2024-11
2024-11-17,20791,2024-11
2024-11-18,20868,2024-11
2024-11-19,18068,2024-11
2024-11-20,18165,2024-11
2024-11-21,20849,2024-11
2024-11-22,21057,2024-11
2024-11-23,19373,2024-11
2024-11-24,21066,2024-11
2024-11-25,20963,2024-11
2024-11-26,21133,2024-11
2024-11-27,21270,2024-11
2024-11-28,11212,2024-11
2024-11-29,17666,2024-11
2024-11-30,20573,2024-11
2024-12-01,21718,2024-12
2024-12-02,21266,2024-12
2024-12-03,17945,2024-12
2024-12-04,17624,2024-12
2024-12-05,19248,2024-12
2024-12-06,19462,2024-12
2024-12-07,16185,2024-12
2024-12-08,19880,2024-12
2024-12-09,19438,2024-12
2024-12-10,17631,2024-12
2024-12-11,17622,2024-12
2024-12-12,19541,2024-12
2024-12-13,20239,2024-12
2024-12-14,16202,2024-12
2024-12-15,19957,2024-12
2024-12-16,19314,2024-12
2024-12-17,17969,2024-12
2024-12-18,18411,2024-12
2024-12-19,20298,2024-12
2024-12-20,20188,2024-12
2024-12-21,19266,2024-12
2024-12-22,20270,2024-12
2024-12-23,20382,2024-12
2024-12-24,15429,2024-12
2024-12-25,15590,2024-12
2024-12-26,19623,2024-12
2024-12-27,20186,2024-12
2024-12-28,19155,2024-12
2024-12-29,19898,2024-12
2024-12-30,20215,2024-12
2024-12-31,16544,2024-12
